num_cast,genders_0_cast,runtime_to_mean_year,budget_to_mean_year,log_budget,genders_1_cast,genders_2_cast,num_crew,genders_0_crew,genders_1_crew,genders_2_crew,tagline_word_count,overview_word_count,title_word_count,has_homepage,popularity,runtime,release_year,release_month,release_dayofweek,num_genres,popularity2,rating,totalVotes,isOriginalLanguageEng,budget_runtime_ratio,budget_popularity_ratio,budget_year_ratio,budget_popularity2_ratio,production_countries_count,production_companies_count,mean_pop1_bud,mean_pop2_bud,mean_year_bud,mean_pop1_rate,mean_pop2_rate,mean_rate_tV,dep_Directing_num,dep_Writing_num,dep_Production_num,dep_Sound_num,dep_Camera_num,dep_Editing_num,dep_Art_num,dep_Costume___Make_Up_num,dep_Crew_num,dep_Lighting_num,dep_Visual_Effects_num,dep_Actors_num,job_Animation_num,__genre____Animation__,__genre____Family__,__genre____Foreign__,__genre____Fantasy__,__genre____Adventure__,__genre____Thriller__,__genre____Romance__,__genre____Crime__,__genre____Science_Fiction__,__genre____Mystery__,__genre____War__,__genre____Horror__,__genre____Drama__,__genre____Documentary__,__genre____Western__,__genre____Action__,__genre____Music__,__genre____Comedy__,__genre____History__,__original_language____af__,__original_language____ar__,__original_language____bm__,__original_language____bn__,__original_language____ca__,__original_language____cn__,__original_language____cs__,__original_language____da__,__original_language____de__,__original_language____el__,__original_language____en__,__original_language____es__,__original_language____fa__,__original_language____fi__,__original_language____fr__,__original_language____he__,__original_language____hi__,__original_language____hu__,__original_language____id__,__original_language____is__,__original_language____it__,__original_language____ja__,__original_language____ka__,__original_language____kn__,__original_language____ko__,__original_language____ml__,__original_language____mr__,__original_language____nb__,__original_language____nl__,__original_language____no__,__original_language____pl__,__original_language____pt__,__original_language____ro__,__original_language____ru__,__original_language____sr__,__original_language____sv__,__original_language____ta__,__original_language____te__,__original_language____th__,__original_language____tr__,__original_language____ur__,__original_language____vi__,__original_language____xx__,__original_language____zh__,__production_companies____Paramount_Pictures__,__production_companies____Columbia_Pictures__,__production_companies____Touchstone_Pictures__,__production_companies____Warner_Bros___,__production_companies____Columbia_Pictures_Corporation__,__production_companies____Metro_Goldwyn_Mayer__MGM___,__production_companies____Universal_Pictures__,__production_companies____New_Line_Cinema__,__production_companies____Twentieth_Century_Fox_Film_Corporation__,__production_companies____Walt_Disney_Pictures__,__production_companies____small__,__production_countries____Japan__,__production_countries____Canada__,__production_countries____Germany__,__production_countries____United_States_of_America__,__production_countries____France__,__production_countries____Spain__,__production_countries____United_Kingdom__,__production_countries____India__,__production_countries____Russia__,__production_countries____Italy__,__production_countries____Australia__,__production_countries____small__,revenue
7,0,1.1160389223538756,1.500631250882563,17.50439003707821,2,5,12,2,2,8,11,70,2,0,13.876881,120.0,2006,2,4,3,9.78,6.9,918.0,1,333333.3333333333,2882492.1104389383,19940.179461615153,4089979.5501022497,1,6,40000000.0,40000000.0,26655449.14946619,6.9,6.9,1053.1174242424242,1,1,4,1,2,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.606795057476084
56,27,1.2152135751901696,2.716872035110142,18.197537205138154,2,27,116,85,4,27,16,31,3,0,14.987902,132.0,2005,8,4,3,7.581,6.6,131.0,1,606060.6060606061,5337638.316556914,39900.249376558604,10552697.53330695,1,2,80000000.0,48000000.0,29445626.79661017,6.6,6.766666666666666,777.0119047619048,7,4,24,25,6,7,9,22,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.134608854419294
12,1,1.118067978533095,1.3067278827476603,16.04013421759671,1,10,20,5,1,14,11,34,2,0,2.132964,125.0,1979,11,2,3,4.433,6.9,43.0,1,74000.0,4336688.289160061,4674.077817079333,2086623.05436499,1,1,9250000.0,9250000.0,7078750.0,6.9,6.9,1053.1174242424242,1,4,5,0,1,2,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.188810705216195
18,5,1.012562044242907,0.7901308411051382,16.906553056777135,4,9,3,0,0,3,3,74,2,1,6.303785,108.0,2010,5,3,2,9.485,6.6,369.0,1,203703.7037037037,3489966.742203295,10945.273631840795,2319451.765946231,2,2,22000000.0,29250000.0,27843489.78104575,6.6,6.6,777.0119047619048,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,17.00140535906508
14,1,0.8192172703794451,0.0,0.0,4,9,11,1,1,9,5,71,1,0,11.449373,89.0,1993,3,4,2,8.504,6.2,58.0,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,12698457.208633093,6.2,6.2,780.9783950617284,1,5,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7033111799883
6,1,1.2287938367707247,2.039055095150182,17.11134746100564,2,3,3,3,0,0,17,86,3,0,1.408176,132.0,1992,4,2,1,4.108,6.6,58.0,1,204545.45454545456,19173739.64618059,13554.216867469879,6572541.382667965,2,4,27000000.0,27000000.0,13241427.396551725,6.6,6.6,777.0119047619048,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,16.50226371168064
20,4,0.7074873605649628,0.0,0.0,4,12,22,15,2,5,5,62,4,0,7.477944,76.0,1992,4,4,4,8.211,6.3,254.0,1,0.0,0.0,0.0,0.0,2,4,0.0,0.0,13241427.396551725,6.3,6.3,777.396923076923,2,2,3,9,0,1,2,0,0,0,3,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,17.303218760803343
13,3,0.8831304650960113,0.0,0.0,2,8,13,7,1,5,4,80,2,1,7.328242,95.0,2014,9,1,2,7.474,5.3,430.0,0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,24611534.096875,5.3,5.3,375.99310344827586,1,2,6,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.154784614286667
16,7,0.9209411764705882,0.0,0.0,0,9,9,2,0,7,13,22,3,0,9.488593,95.0,1986,8,5,3,7.656,7.5,154.0,0,0.0,0.0,0.0,0.0,1,1,0.0,8500000.0,6813593.330097088,7.5,7.1,1402.0056497175142,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.312778377663719
6,0,0.8671142315379491,0.025326392177571478,13.592368256649284,0,6,2,0,0,2,1,35,3,0,7.137026,94.0,2003,1,4,1,2.985,7.0,37.0,1,8510.63829787234,112091.50702267303,399.40089865202197,268006.7001675042,1,0,800000.0,1900000.0,31587602.15,7.0,6.8,805.8253275109171,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.048553945576122
10,0,0.9692204998887488,0.0,0.0,4,6,13,4,1,8,12,49,2,0,5.007836,99.0,1988,11,4,3,5.177,5.7,88.0,1,0.0,0.0,0.0,0.0,2,2,0.0,3500000.0,7943363.636363637,5.7,5.75,584.1039603960396,2,1,1,1,2,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,15.81695866577395
14,2,0.9204688431229721,0.8662469636485927,16.213405921671733,4,8,4,0,1,3,10,79,3,0,4.08938,100.0,1993,9,4,5,1.98,5.8,24.0,1,110000.0,2689894.3116071383,5519.317611640743,5555555.555555556,1,1,11000000.0,11000000.0,12698457.208633093,5.8,5.8,599.1287878787879,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.859359965242536
37,3,1.2138747328620745,1.7920541009966826,17.72753358339242,12,22,26,10,3,13,4,56,5,1,30.121292,130.0,2009,3,6,4,19.388,5.7,4795.0,1,384615.3846153846,1659955.3564966603,24888.003982080638,2578914.7926552505,1,5,50000000.0,50000000.0,27900943.376760565,5.7,5.7,584.1039603960396,1,2,12,1,1,1,1,1,3,0,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3805324886088
18,4,1.028690421101342,1.9823280471412186,17.72753358339242,3,11,60,46,5,9,4,99,3,0,16.838145,114.0,2015,3,2,5,15.852,6.4,1599.0,1,438596.49122807017,2969448.2379145683,24813.89578163772,3154176.129195054,1,3,50000000.0,50000000.0,25222868.673076924,6.4,6.4,773.123076923077,1,1,6,9,7,4,4,7,7,2,12,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.086069804043206
12,5,0.9837198587006604,0.0,0.0,4,3,29,21,5,3,9,86,1,0,4.912681,105.0,2012,3,3,1,5.438,7.2,101.0,0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,26252050.15081967,7.2,6.800000000000001,1281.5454545454545,2,1,5,7,5,1,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.233606592558036
37,4,1.2023409558903217,1.077792160705288,17.216707972959764,13,20,17,2,4,11,4,33,2,1,9.058516,129.0,2007,6,4,3,14.938,6.1,2011.0,1,232558.13953488372,3311800.740871905,14947.683109118087,2008300.9773731423,1,2,30000000.0,19250000.0,27834680.093023255,6.1,6.9,752.3543046357615,1,1,6,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.204931628580656
12,0,1.0346015343666823,2.0829655781112093,16.454567959008102,3,9,15,5,1,9,7,31,2,0,0.825638,112.0,1980,6,3,5,1.574,5.9,15.0,1,125000.0,16956583.878164522,7070.707070707071,8894536.213468868,1,2,14000000.0,7000000.0,6721186.440677966,5.9,6.6,634.063122923588,1,2,2,1,1,2,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.628288634649774
21,3,0.948203236208349,4.185029652949518,18.450239555902648,8,10,22,11,1,10,4,48,2,1,8.18534,102.0,2014,3,2,4,14.497,6.3,1655.0,1,1009803.9215686275,12583472.403101154,51142.00595829196,7104918.258950127,1,2,103000000.0,103000000.0,24611534.096875,6.3,6.3,777.396923076923,1,5,4,8,1,1,0,0,0,0,2,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.030495457388053
21,13,0.9107981220657277,0.0,0.0,4,4,24,17,2,5,21,74,5,0,9.661817,97.0,1991,5,2,2,12.403,7.6,246.0,0,0.0,0.0,0.0,0.0,3,4,0.0,25000000.0,13831839.698275862,7.6,7.0,1855.5737704918033,2,2,3,7,2,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,14.508635738282216
18,3,0.9484083424807903,1.0894235133908308,15.201805169084134,8,7,25,14,1,10,5,21,5,0,5.032469,108.0,1967,12,0,3,7.961,7.7,292.0,1,37037.03703703704,794838.4778922632,2033.5536349771226,502449.44102499686,1,1,4000000.0,29500000.0,3671666.6666666665,7.7,6.75,2291.953703703704,4,1,3,6,1,1,2,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.852696729875838
6,2,0.9681681681681682,0.0,0.0,0,4,8,0,2,6,14,69,8,0,8.328596,104.0,1994,5,1,2,6.867,7.3,306.0,1,0.0,0.0,0.0,0.0,1,1,0.0,16666666.666666666,16403282.258064516,7.3,7.0,1365.6009852216748,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.233268260192208
8,3,1.1388639265950906,0.13802168655727853,15.201805169084134,1,4,14,8,0,6,5,59,4,0,6.314697,121.0,2002,3,4,3,7.809,7.4,509.0,0,33057.85123966942,633442.9031195005,1998.001998001998,512229.4788065053,1,2,4000000.0,36333333.333333336,28980952.91959799,7.4,6.866666666666667,1748.1170731707316,1,4,4,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.48586903734373
41,12,0.9834871296745993,4.732508987653738,18.826145858727198,12,17,42,23,1,18,5,38,1,1,26.024868,108.0,2016,2,3,4,31.637,7.7,9349.0,1,1388888.888888889,5763717.994650347,74404.76190476191,4741283.939690868,1,2,150000000.0,150000000.0,31695660.883333333,7.7,7.7,2291.953703703704,3,10,5,1,0,2,4,0,6,1,10,0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.746771595259897
8,1,0.8285049353984432,3.0208223631854545,17.50439003707821,2,5,15,0,1,14,6,68,6,0,12.337898,89.0,1992,7,3,4,9.303,5.1,508.0,1,449438.202247191,3242043.3367174864,20080.321285140562,4299688.272600236,1,2,40000000.0,40000000.0,13241427.396551725,5.1,5.1,377.8252427184466,1,6,4,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.887310437891223
76,40,1.5227070347284062,3.4817538163714596,15.925723879522977,12,24,11,2,1,8,23,68,2,0,11.840985,171.0,1951,11,3,3,7.582,7.1,135.0,1,48245.61403508772,696732.5775685046,4228.600717580728,1088103.402796096,1,1,8250000.0,8250000.0,2369495.5,7.1,7.1,1243.294776119403,2,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.216707972959764
15,7,0.8908996514128903,1.007130022774872,15.894952224644102,3,5,44,29,4,11,18,51,2,0,1.194377,91.0,1988,4,4,1,2.87,6.2,19.0,1,87912.08791208791,6698052.624924961,4024.1448692152917,2787456.4459930314,0,0,8000000.0,6866666.666666667,7943363.636363637,6.2,6.566666666666666,780.9783950617284,1,0,4,19,1,2,6,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.453747384139314
39,12,1.2202525497814474,1.2620023967076635,17.50439003707821,6,21,67,53,3,11,8,12,1,1,14.384554,134.0,2016,9,3,2,18.754,7.1,2252.0,1,298507.46268656716,2780760.529662581,19841.26984126984,2132878.319291884,2,3,40000000.0,40000000.0,31695660.883333333,7.1,7.1,1243.294776119403,2,4,8,11,8,4,7,7,5,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.433952526209612
52,9,1.1415642676028865,1.358436017555071,17.50439003707821,12,31,99,58,12,29,14,74,2,1,15.010525,124.0,2005,4,4,3,19.628,7.4,4274.0,1,322580.6451612903,2664796.8675312824,19950.124688279302,2037905.033625433,1,3,40000000.0,40000000.0,29445626.79661017,7.4,7.4,1748.1170731707316,5,3,12,13,7,6,13,10,23,1,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.88273927558276
50,22,0.8209639681796912,0.0,0.0,10,18,30,9,9,12,10,21,2,0,6.617717,86.0,1989,8,3,2,6.24,6.3,144.0,1,0.0,0.0,0.0,0.0,1,2,0.0,0.0,11063244.509803921,6.3,6.3,777.396923076923,2,3,15,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.805809085546088
9,1,0.863849765258216,0.0,0.0,3,5,2,2,0,0,1,36,7,0,0.000578,92.0,1991,11,4,2,,,,1,0.0,0.0,0.0,,1,1,0.0,,13831839.698275862,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.905549749784988
20,10,0.9469330228567927,0.034754479686621216,13.782663966863328,1,9,13,6,0,7,4,73,2,1,11.934045,101.0,2010,5,4,3,6.679,7.0,589.0,1,9581.049504950495,81086.16986109907,481.4358208955224,144884.86300344364,1,4,967686.0,967686.0,27843489.78104575,7.0,7.0,805.8253275109171,1,4,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.267124619396817
16,2,0.8625528525032171,1.2570263381218107,17.370858648025116,5,9,11,4,0,7,6,57,2,1,10.794556,92.0,2010,4,4,1,8.168,4.6,263.0,1,380434.7826086957,3242375.137986222,17412.935323383084,4285014.6914789425,2,5,35000000.0,35000000.0,27843489.78104575,4.6,4.6,206.39473684210526,1,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,17.48775689557179
55,16,0.8907353552139593,1.6575610761777135,16.300417291085605,13,26,15,0,1,14,6,21,2,0,15.297121,96.0,1982,12,1,5,9.817,6.6,585.0,1,125000.0,784461.3375288069,6054.490413723512,1222369.3592747275,1,1,12000000.0,12000000.0,7239552.23880597,6.6,6.6,777.0119047619048,1,5,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.183292580669043
